url,source_file,page_type,field,before,after,before_length,after_length,primary_intent,keyword_preserved,location_preserved,brand_preserved,claim_safe,reason,status
"/บริการ/รับซื้อเฟอร์นิเจอร์","src/content/services/รับซื้อเฟอร์นิเจอร์.md","service-page","description","รับซื้อเฟอร์นิเจอร์มือสอง ทุกประเภท โต๊ะทำงาน เก้าอี้ออฟฟิศ ชั้นวาง ตู้ โซฟา รับเหมาทั้งออฟฟิศ เฟอร์นิเจอร์ร้านอาหารปิดกิจการ ประเมินฟรี ชำระเงินหลังตรวจสอบสินค้าและตกลงราคาเรียบร้อยแล้ว บริการนัดรับหรือประสานขนส่งตามพื้นที่ ประเภทสินค้า และจำนวนที่ตกลงทั่วภาคอีสาน","รับซื้อเฟอร์นิเจอร์มือสอง ทั้งโต๊ะ เก้าอี้ ตู้ โซฟา และรับเหมาเฟอร์นิเจอร์ออฟฟิศหรือร้านปิดกิจการ ส่งรูปประเมินฟรี ราคาสุดท้ายหลังตรวจสินค้า","265","140","commercial-service","yes","n/a","n/a","yes","trim product/payment/logistics stack; keep intent and safe payment qualifier","CHANGED"
"/บริการ/รับซื้อเลนส์กล้อง","src/content/services/รับซื้อเลนส์กล้อง.md","service-page","title","รับซื้อเลนส์กล้องมือสอง รับซื้อเลนส์ Canon Sony Fuji Nikon | อำพล เทรดดิ้ง","รับซื้อเลนส์กล้องมือสอง Canon Sony Fuji Nikon","89","60","commercial-service","yes","n/a","via_layout_suffix","yes","remove payment/product/brand boilerplate or semantic repetition; keep primary keyword front","CHANGED"
"/รับซื้อ/รับซื้อโน๊ตบุ๊ค-อุบลราชธานี","src/content/serviceAreas/รับซื้อโน๊ตบุ๊ค-อุบลราชธานี.md","service-x-location","title","รับซื้อโน๊ตบุ๊ค อุบลราชธานี ประเมินฟรี ชำระเงินหลังตรวจสอบสินค้าและตกลงราคาเรียบร้อยแล้ว หน้าร้านใหญ่","รับซื้อโน๊ตบุ๊ค อุบลราชธานี ประเมินฟรี มีหน้าร้านจริง","116","68","commercial-service","yes","yes","via_layout_suffix","yes","remove payment/product/brand boilerplate or semantic repetition; keep primary keyword front","CHANGED"
"/รับซื้อ/รับซื้อโน๊ตบุ๊ค-อุบลราชธานี","src/content/serviceAreas/รับซื้อโน๊ตบุ๊ค-อุบลราชธานี.md","service-x-location","description","รับซื้อโน๊ตบุ๊คในอุบลราชธานี มีหน้าร้านจริง ประเมินราคาฟรี ส่งรูปเช็กราคาได้ ชำระเงินสดหรือโอนหลังตรวจสอบตกลงราคา รับซื้อโน๊ตบุ๊คมือสอง โน๊ตบุ๊คเสีย Line @webuy โทร 0642579353","รับซื้อโน๊ตบุ๊คในอุบลราชธานี มีหน้าร้านจริง ประเมินราคาฟรี ส่งรูปเช็กราคาได้ ชำระเงินหลังตรวจสอบสินค้าและตกลงราคา","175","113","commercial-service","yes","yes","n/a","yes","trim product/payment/logistics stack; keep intent and safe payment qualifier","CHANGED"
"/บริการ/รับซื้อ-cpu","src/content/services/รับซื้อ-cpu.md","service-page","title","รับซื้อ CPU (ซีพียู) มือสอง Intel Core i3, i5, i7, i9 และ AMD Ryzen | อำพล เทรดดิ้ง","รับซื้อ CPU (ซีพียู) มือสอง Intel Core i3, i5, i7, i9 และ AMD Ryzen","98","82","commercial-service","yes","n/a","via_layout_suffix","yes","remove duplicated brand from frontmatter; BaseLayout seoTitle already appends | Amphon.co.th","CHANGED"
"/บริการ/รับซื้อ-gopro-action-camera","src/content/services/รับซื้อ-gopro-action-camera.md","service-page","title","รับซื้อ GoPro Action Camera DJI Osmo มือสอง | อำพล เทรดดิ้ง","รับซื้อ GoPro Action Camera DJI Osmo มือสอง","74","58","commercial-service","yes","n/a","via_layout_suffix","yes","remove duplicated brand from frontmatter; BaseLayout seoTitle already appends | Amphon.co.th","CHANGED"
"/บริการ/รับซื้อ-imac-mac-mini","src/content/services/รับซื้อ-imac-mac-mini.md","service-page","title","รับซื้อ iMac และ Mac mini มือสอง ทุกชิป ประเมินฟรี | อำพล เทรดดิ้ง","รับซื้อ iMac และ Mac mini มือสอง ทุกชิป ประเมินฟรี","81","65","commercial-service","yes","n/a","via_layout_suffix","yes","remove duplicated brand from frontmatter; BaseLayout seoTitle already appends | Amphon.co.th","CHANGED"
"/บริการ/รับซื้อ-iphone-face-id-เสีย","src/content/services/รับซื้อ-iphone-face-id-เสีย.md","service-page","title","รับซื้อ iPhone Face ID เสีย สแกนหน้าไม่ได้ มือสอง | อำพล เทรดดิ้ง","รับซื้อ iPhone Face ID เสีย สแกนหน้าไม่ได้ มือสอง","80","64","commercial-service","yes","n/a","via_layout_suffix","yes","remove duplicated brand from frontmatter; BaseLayout seoTitle already appends | Amphon.co.th","CHANGED"
"/บริการ/รับซื้อ-iphone-จอแตก","src/content/services/รับซื้อ-iphone-จอแตก.md","service-page","title","รับซื้อ iPhone จอแตก จอเป็นเส้น ทัชไม่ติด มือสอง | อำพล เทรดดิ้ง","รับซื้อ iPhone จอแตก จอเป็นเส้น ทัชไม่ติด มือสอง","79","63","commercial-service","yes","n/a","via_layout_suffix","yes","remove duplicated brand from frontmatter; BaseLayout seoTitle already appends | Amphon.co.th","CHANGED"
"/บริการ/รับซื้อ-iphone-เครื่องนอก","src/content/services/รับซื้อ-iphone-เครื่องนอก.md","service-page","title","รับซื้อ iPhone เครื่องนอก เครื่องศูนย์ต่างประเทศ | อำพล เทรดดิ้ง","รับซื้อ iPhone เครื่องนอก เครื่องศูนย์ต่างประเทศ","79","63","commercial-service","yes","n/a","via_layout_suffix","yes","remove duplicated brand from frontmatter; BaseLayout seoTitle already appends | Amphon.co.th","CHANGED"
"/บริการ/รับซื้อ-jbl","src/content/services/รับซื้อ-jbl.md","service-page","title","รับซื้อลำโพง JBL บลูทูธพกพา  ประเมินฟรี | อำพล เทรดดิ้ง","รับซื้อลำโพง JBL บลูทูธพกพา ประเมินฟรี","70","54","commercial-service","yes","n/a","via_layout_suffix","yes","remove duplicated brand from frontmatter; BaseLayout seoTitle already appends | Amphon.co.th","CHANGED"
"/บริการ/รับซื้อ-macbook-intel","src/content/services/รับซื้อ-macbook-intel.md","service-page","title","รับซื้อ MacBook Intel มือสอง หลายรุ่นปี 2018-2020 | อำพล เทรดดิ้ง","รับซื้อ MacBook Intel มือสอง หลายรุ่นปี 2018-2020","80","64","commercial-service","yes","n/a","via_layout_suffix","yes","remove duplicated brand from frontmatter; BaseLayout seoTitle already appends | Amphon.co.th","CHANGED"
"/บริการ/รับซื้อ-macbook-m1","src/content/services/รับซื้อ-macbook-m1.md","service-page","title","รับซื้อ MacBook M1 มือสอง Air และ Pro 13 นิ้ว ประเมินตามสภาพจริง | อำพล เทรดดิ้ง","รับซื้อ MacBook M1 มือสอง Air และ Pro 13 นิ้ว ประเมินตามสภาพจริง","95","79","commercial-service","yes","n/a","via_layout_suffix","yes","remove duplicated brand from frontmatter; BaseLayout seoTitle already appends | Amphon.co.th","CHANGED"
"/บริการ/รับซื้อ-macbook-m2","src/content/services/รับซื้อ-macbook-m2.md","service-page","title","รับซื้อ MacBook M2 มือสอง รุ่นมีรอยบาก ประเมินฟรี | อำพล เทรดดิ้ง","รับซื้อ MacBook M2 มือสอง รุ่นมีรอยบาก ประเมินฟรี","80","64","commercial-service","yes","n/a","via_layout_suffix","yes","remove duplicated brand from frontmatter; BaseLayout seoTitle already appends | Amphon.co.th","CHANGED"
"/บริการ/รับซื้อ-macbook-m3-m4","src/content/services/รับซื้อ-macbook-m3-m4.md","service-page","title","รับซื้อ MacBook M3 / M4 รุ่นใหม่ล่าสุด ประเมินตามสภาพจริง | อำพล เทรดดิ้ง","รับซื้อ MacBook M3 / M4 รุ่นใหม่ล่าสุด ประเมินตามสภาพจริง","88","72","commercial-service","yes","n/a","via_layout_suffix","yes","remove duplicated brand from frontmatter; BaseLayout seoTitle already appends | Amphon.co.th","CHANGED"
"/บริการ/รับซื้อ-macbook-จอแตก","src/content/services/รับซื้อ-macbook-จอแตก.md","service-page","title","รับซื้อ MacBook จอแตก จอลาย จอดำ ให้ราคาแฟร์ | อำพล เทรดดิ้ง","รับซื้อ MacBook จอแตก จอลาย จอดำ ให้ราคาแฟร์","75","59","commercial-service","yes","n/a","via_layout_suffix","yes","remove duplicated brand from frontmatter; BaseLayout seoTitle already appends | Amphon.co.th","CHANGED"
"/บริการ/รับซื้อ-macbook-เสีย","src/content/services/รับซื้อ-macbook-เสีย.md","service-page","title","รับซื้อ MacBook เสีย เปิดไม่ติด โดนน้ำ ซ่อมไม่คุ้ม | อำพล เทรดดิ้ง","รับซื้อ MacBook เสีย เปิดไม่ติด โดนน้ำ ซ่อมไม่คุ้ม","81","65","commercial-service","yes","n/a","via_layout_suffix","yes","remove duplicated brand from frontmatter; BaseLayout seoTitle already appends | Amphon.co.th","CHANGED"
"/บริการ/รับซื้อ-marshall","src/content/services/รับซื้อ-marshall.md","service-page","title","รับซื้อลำโพง Marshall หลายรุ่น ตีราคาแฟร์  | อำพล เทรดดิ้ง","รับซื้อลำโพง Marshall หลายรุ่น ตีราคาแฟร์","73","56","commercial-service","yes","n/a","via_layout_suffix","yes","remove duplicated brand from frontmatter; BaseLayout seoTitle already appends | Amphon.co.th","CHANGED"
"/บริการ/รับซื้อ-playstation","src/content/services/รับซื้อ-playstation.md","service-page","title","รับซื้อเครื่องเกม PS5, PS4, Nintendo Switch ประเมินฟรี | อำพล เทรดดิ้ง","รับซื้อเครื่องเกม PS5, PS4, Nintendo Switch ประเมินฟรี","85","69","commercial-service","yes","n/a","via_layout_suffix","yes","remove duplicated brand from frontmatter; BaseLayout seoTitle already appends | Amphon.co.th","CHANGED"
"/บริการ/รับซื้อ-ram-ssd","src/content/services/รับซื้อ-ram-ssd.md","service-page","title","รับซื้อ RAM และ SSD มือสอง DDR4 DDR5 NVMe | อำพล เทรดดิ้ง","รับซื้อ RAM และ SSD มือสอง DDR4 DDR5 NVMe","72","56","commercial-service","yes","n/a","via_layout_suffix","yes","remove duplicated brand from frontmatter; BaseLayout seoTitle already appends | Amphon.co.th","CHANGED"
"/บริการ/รับซื้อกล้อง-mirrorless","src/content/services/รับซื้อกล้อง-mirrorless.md","service-page","title","รับซื้อกล้อง Mirrorless มือสอง ทุกค่ายประเมินฟรี | อำพล เทรดดิ้ง","รับซื้อกล้อง Mirrorless มือสอง ทุกค่ายประเมินฟรี","79","63","commercial-service","yes","n/a","via_layout_suffix","yes","remove duplicated brand from frontmatter; BaseLayout seoTitle already appends | Amphon.co.th","CHANGED"
"/บริการ/รับซื้อกล้อง-nikon","src/content/services/รับซื้อกล้อง-nikon.md","service-page","title","รับซื้อกล้อง Nikon มือสอง DSLR Mirrorless Z Series | อำพล เทรดดิ้ง","รับซื้อกล้อง Nikon มือสอง DSLR Mirrorless Z Series","81","65","commercial-service","yes","n/a","via_layout_suffix","yes","remove duplicated brand from frontmatter; BaseLayout seoTitle already appends | Amphon.co.th","CHANGED"
"/บริการ/รับซื้อกล้องเสีย","src/content/services/รับซื้อกล้องเสีย.md","service-page","title","รับซื้อกล้องเสีย กล้องเปิดไม่ติด จอแตก ตกกระแทก | อำพล เทรดดิ้ง","รับซื้อกล้องเสีย กล้องเปิดไม่ติด จอแตก ตกกระแทก","78","62","commercial-service","yes","n/a","via_layout_suffix","yes","remove duplicated brand from frontmatter; BaseLayout seoTitle already appends | Amphon.co.th","CHANGED"
"/บริการ/รับซื้อการ์ดจอ","src/content/services/รับซื้อการ์ดจอ.md","service-page","title","รับซื้อการ์ดจอ (VGA / GPU) มือสอง RTX, GTX, RX ประเมินฟรี | อำพล เทรดดิ้ง","รับซื้อการ์ดจอ (VGA / GPU) มือสอง RTX, GTX, RX ประเมินฟรี","88","72","commercial-service","yes","n/a","via_layout_suffix","yes","remove duplicated brand from frontmatter; BaseLayout seoTitle already appends | Amphon.co.th","CHANGED"
"/บริการ/รับซื้อคอมเสีย","src/content/services/รับซื้อคอมเสีย.md","service-page","title","รับซื้อคอมเสีย ซากคอมพิวเตอร์ เปิดไม่ติด | อำพล เทรดดิ้ง","รับซื้อคอมเสีย ซากคอมพิวเตอร์ เปิดไม่ติด","71","55","commercial-service","yes","n/a","via_layout_suffix","yes","remove duplicated brand from frontmatter; BaseLayout seoTitle already appends | Amphon.co.th","CHANGED"
"/บริการ/รับซื้อแท็บเล็ต","src/content/services/รับซื้อแท็บเล็ต.md","service-page","title","รับซื้อแท็บเล็ตมือสอง Samsung Xiaomi Huawei Lenovo | อำพล เทรดดิ้ง","รับซื้อแท็บเล็ตมือสอง Samsung Xiaomi Huawei Lenovo","81","65","commercial-service","yes","n/a","via_layout_suffix","yes","remove duplicated brand from frontmatter; BaseLayout seoTitle already appends | Amphon.co.th","CHANGED"
"/บริการ/รับซื้อโทรศัพท์มือสอง","src/content/services/รับซื้อโทรศัพท์มือสอง.md","service-page","title","รับซื้อโทรศัพท์มือสองทุกยี่ห้อ Samsung OPPO vivo Xiaomi | อำพล เทรดดิ้ง","รับซื้อโทรศัพท์มือสองทุกยี่ห้อ Samsung OPPO vivo Xiaomi","86","70","commercial-service","yes","n/a","via_layout_suffix","yes","remove duplicated brand from frontmatter; BaseLayout seoTitle already appends | Amphon.co.th","CHANGED"
"/บริการ/รับซื้อโทรศัพท์เสีย","src/content/services/รับซื้อโทรศัพท์เสีย.md","service-page","title","รับซื้อโทรศัพท์เสีย จอแตก เปิดไม่ติด บอร์ดเสีย | อำพล เทรดดิ้ง","รับซื้อโทรศัพท์เสีย จอแตก เปิดไม่ติด บอร์ดเสีย","77","61","commercial-service","yes","n/a","via_layout_suffix","yes","remove duplicated brand from frontmatter; BaseLayout seoTitle already appends | Amphon.co.th","CHANGED"
"/รับซื้อสินค้าไอที","src/pages/รับซื้อสินค้าไอที.astro","utility-hub","title","รับซื้อสินค้าไอที เลือกหน้ารับซื้อให้ตรงกับสินค้า | AMPHON TRADING","รับซื้อสินค้าไอที เลือกหน้ารับซื้อให้ตรงกับสินค้า","81","64","service-hub","yes","n/a","via_layout_suffix","yes","remove duplicated brand (AMPHON TRADING + layout Amphon.co.th); keep hub intent","CHANGED"
